,selling_price,km_driven,max_power(bhp),fuel,owner
2784,60000,80000,37.0,2,2
2785,112999,80000,46.3,2,3
2786,229999,120000,70.0,1,2
2787,325000,150000,68.0,1,1
2788,650000,20000,81.83,2,1
2789,85000,80000,70.0,1,2
2790,570000,93000,98.6,1,2
2791,525000,134000,74.0,1,1
2792,350000,90000,82.85,2,2
2793,250000,60000,85.0,2,1
2794,300000,120000,95.0,1,2
2795,1325000,30000,170.0,1,1
2796,650000,22200,88.73,1,1
2797,520000,6000,81.86,2,1
2798,500000,32000,81.8,2,1
2799,220000,90000,53.3,2,1
2800,650000,78000,88.5,1,3
2801,819999,12000,88.7,2,1
2802,645000,120000,83.8,1,1
2803,780000,40000,88.5,1,1
2804,215000,110000,78.0,2,2
2805,600000,260000,102.0,1,3
2806,114999,10000,46.3,2,1
2807,75000,12000,64.4,2,1
2808,120000,60000,79.4,2,1
2809,250000,41000,53.3,2,1
2810,200000,25000,34.2,2,1
2811,380000,30000,82.0,2,1
2812,560000,50000,98.6,1,1
2813,575000,10000,81.8,2,1
2814,620000,40000,70.0,1,1
2815,525000,120000,120.0,1,1
2816,635000,40000,74.0,1,1
2817,650000,80000,108.45,1,1
2818,39000,42108,37.0,2,1
2819,550000,70000,99.0,1,2
2820,145000,150000,73.9,1,3
2821,130000,100000,70.0,1,3
2822,825000,79000,88.5,1,1
2823,1650000,91000,168.5,1,2
2824,875000,50000,88.5,1,1
2825,650000,81000,88.5,1,2
2826,2000000,51000,270.9,1,1
2827,2850000,27000,184.0,1,1
2828,2800000,26000,174.33,1,1
2829,3900000,17100,187.74,1,1
2830,246000,56000,74.0,1,1
2831,325000,60000,98.63,1,2
2832,1450000,22000,160.0,2,1
2833,850000,30000,117.3,2,1
2834,560000,43001,108.6,1,1
2835,575000,60000,88.5,1,1
2836,470000,9000,67.04,2,1
2837,221000,65000,69.01,1,1
2838,680000,95000,100.6,1,1
2839,700000,62000,141.0,1,1
2840,1950000,48000,181.0,1,1
2841,875000,72000,126.2,1,1
2842,850000,35000,126.2,1,3
2843,550000,100600,83.8,1,3
2844,480000,105000,74.0,1,3
2845,1050000,90000,120.0,1,1
2846,631000,92385,62.1,1,1
2847,165000,25000,37.5,2,1
2848,320000,60000,85.8,2,2
2849,360000,100000,85.8,2,2
2851,175000,25000,127.0,2,3
2852,725000,120000,88.73,1,1
2853,280000,185000,75.0,1,3
2854,325000,134000,73.9,1,2
2855,320000,120000,68.05,1,3
2856,500000,120000,81.86,2,1
2857,825000,165000,140.0,1,2
2858,350000,120000,73.94,1,3
2859,470000,89000,90.0,1,1
2860,125000,120000,65.0,1,3
2861,140000,120000,127.0,2,1
2862,484999,50000,98.6,1,1
2863,308000,15000,47.3,2,1
2864,570000,13000,81.86,2,1
2865,900000,240000,171.0,1,1
2866,1800000,45000,170.0,1,1
2868,680000,28000,81.8,2,1
2869,700000,70000,74.02,1,1
2870,240000,116000,112.0,1,1
2871,280000,90000,55.2,2,1
2872,125000,120000,71.0,1,2
2876,1200000,72500,150.0,1,2
2877,400000,120000,103.6,1,2
2878,850000,120000,140.0,1,1
2879,475000,83000,88.73,1,2
2880,150000,40000,92.0,2,3
2881,2900000,46000,174.5,1,1
2882,1100000,137000,100.6,1,1
2883,285000,25000,47.3,2,2
2884,650000,50000,73.97,1,1
2885,275000,60000,66.1,2,1
2886,60000,100000,37.0,2,2
2887,229999,105000,65.0,1,2
2888,300000,20000,67.05,2,1
2889,940000,50000,88.5,1,1
2890,600000,120000,88.5,1,2
2891,800000,70000,74.0,1,1
2892,580000,90000,84.8,1,2
2893,450000,75000,84.0,2,1
2894,290000,82500,123.7,1,2
2895,530000,110000,98.6,1,1
2896,960000,20000,88.76,1,1
2897,290000,110000,118.0,2,3
2898,160000,100000,68.0,1,1
2899,400000,52000,67.0,2,1
2900,700000,90000,88.5,1,1
2901,361000,90000,103.6,1,1
2902,390000,53000,88.76,1,2
2903,200000,180000,75.0,1,1
2905,500000,53000,74.0,1,1
2906,200000,50600,46.3,2,1
2916,680000,50000,110.4,2,1
2917,235000,52000,47.3,2,1
2918,1700000,15000,152.87,1,1
2919,1200000,50000,140.0,1,2
2920,630000,56000,98.6,1,2
2921,640000,82000,99.0,1,1
2922,355000,121000,82.0,2,1
2923,560000,101903,120.0,1,2
2924,580000,120000,74.0,1,1
2925,185000,85568,68.0,1,1
2926,660000,10000,83.1,2,1
2927,220000,10000,68.05,2,1
2928,150000,60000,62.1,2,4
2929,484999,80000,115.0,1,2
2930,509999,10000,81.8,2,1
2931,515000,60000,62.1,1,1
2932,1250000,42000,120.7,2,1
2933,350000,50000,73.8,1,4
2934,375000,11500,67.05,2,1
2935,950000,15000,88.7,1,1
2936,615000,32000,74.0,1,1
2937,275000,50000,85.8,2,1
2938,7200000,5000,265.0,1,1
2939,400000,10000,73.0,2,1
2940,930000,15000,88.5,1,1
2941,310000,100000,85.8,2,1
2943,1670000,25000,147.8,1,2
2944,356000,70000,74.0,1,2
2945,500000,32000,116.3,2,1
2946,409999,35000,84.0,2,2
2947,980000,50000,88.5,1,1
2948,150000,100000,63.0,1,2
2949,750000,3100,88.7,2,1
2950,500000,60000,157.75,2,1
2951,355000,170000,74.0,1,1
2952,200000,50000,71.0,1,2
2953,370000,120000,102.0,1,2
2954,450000,20000,82.0,2,1
2955,486000,10000,82.0,2,1
2956,242000,120000,88.8,1,1
2957,580000,25000,81.86,2,1
2958,500000,130000,98.59,1,2
2960,300000,40000,100.0,1,1
2961,710000,60000,63.0,1,1
2962,220000,70000,75.0,1,3
2963,654000,1000,81.8,2,1
2964,835000,10000,103.2,2,1
2965,250000,47000,101.0,2,1
2966,600000,18000,81.8,2,1
2967,459999,60000,83.14,2,1
2968,275000,20000,67.0,2,1
2969,408000,60000,86.8,2,1
2970,1200000,25000,152.87,1,1
2971,375000,52000,81.86,2,1
2972,94500,44000,46.3,2,1
2973,300000,17000,73.9,2,1
2974,350000,35000,118.0,2,1
2975,975000,120000,171.0,1,3
2976,600000,100000,81.83,2,1
2977,700000,300000,100.6,1,2
2978,640000,90000,70.0,1,1
2979,1110000,186000,126.2,1,1
2980,570000,79000,88.76,1,2
2981,451999,120000,102.0,1,1
2982,240000,59300,53.3,2,1
2983,680000,120000,75.0,1,1
2984,350000,60000,74.0,1,1
2985,360000,60000,103.6,2,3
2986,250000,80000,70.0,2,2
2987,550000,11500,81.8,2,1
2988,180000,56000,55.2,2,1
2989,425000,68000,98.6,1,1
2990,409999,25000,84.0,2,1
2991,438999,25000,84.0,2,1
2992,225000,100000,67.04,2,1
2993,580000,95000,63.0,1,1
2994,200000,100000,85.8,2,1
2996,250000,47000,75.0,1,1
2997,170000,175000,73.9,1,2
2998,300000,60000,85.8,2,2
2999,160000,300000,63.0,1,3
3000,409999,150000,74.0,1,3
3001,350000,110000,90.0,1,3
3002,310000,25000,53.3,2,1
3003,135000,95000,46.3,2,3
3004,220000,100000,73.9,1,1
3005,570000,20000,81.86,2,1
3006,500000,84000,74.0,1,1
3007,875000,40000,88.73,1,1
3008,210000,100000,70.0,1,1
3009,210000,120000,70.0,1,1
3010,200000,80000,62.1,4,2
3011,175000,175000,46.3,2,2
3012,700000,30000,81.83,2,1
3014,550000,28000,81.86,2,1
3015,420000,20000,68.0,2,2
3016,210000,89322,80.0,2,2
3017,175000,76000,57.6,1,1
3018,180000,70000,46.3,2,2
3019,118000,110000,46.3,2,2
3020,170000,120000,110.0,1,2
3021,120000,110000,64.0,2,2
3022,170000,90000,46.3,2,3
3023,700000,60000,74.0,1,1
3024,500000,48300,62.1,1,2
3025,80000,63000,67.0,2,3
3026,105000,110000,78.0,2,2
3027,425000,120000,74.0,1,3
3028,625000,23511,81.83,2,1
3029,640000,22512,81.83,2,1
3030,180000,120000,78.9,2,1
3031,155000,120000,73.9,1,1
3032,85000,100000,67.0,2,3
3033,250000,70000,78.9,2,1
3034,1000000,15000,121.3,2,1
3035,350000,16500,67.0,2,1
3036,740000,50000,74.02,1,1
3037,300000,19000,67.0,2,1
3038,550000,50000,108.62,1,1
3039,710000,70000,62.1,1,1
3040,700000,70000,62.1,1,1
3041,550000,120000,62.1,1,1
3042,375000,60000,68.05,4,1
3043,600000,60000,138.03,1,1
3044,380000,76000,74.0,1,2
3046,45000,80000,37.0,2,4
3047,450000,210000,102.0,1,2
3048,475000,128000,63.0,1,3
3049,650000,5000,72.0,2,1
3050,200000,70000,58.2,4,1
3051,350000,85000,74.0,1,1
3052,911999,25000,88.5,1,1
3053,650000,15000,81.8,2,1
3054,350000,30000,85.8,2,1
3055,190000,80000,34.2,2,2
3056,1200000,40000,126.2,1,1
3057,305000,160000,62.1,1,1
3058,850000,108000,126.2,1,1
3059,350000,120000,105.0,1,2
3060,180000,55000,62.1,2,4
3061,200000,110000,138.1,1,1
3063,229999,110000,86.8,2,1
3064,135000,62900,67.1,2,1
3065,425000,120000,138.1,1,2
3066,1350000,70000,140.0,1,1
3067,480000,70000,143.0,1,3
3068,455000,60000,74.02,1,1
3069,320000,60000,67.04,2,1
3070,693000,4000,81.86,2,1
3071,830000,35000,88.5,1,1
3072,470000,13500,82.0,2,1
3073,1100000,26000,117.3,2,1
3074,325000,50000,88.7,1,1
3075,215000,50000,55.2,2,1
3076,560000,25000,81.8,2,1
3077,400000,30000,67.04,2,2
3098,725000,45000,98.96,1,1
3105,325000,52442,86.8,2,2
3106,229999,39000,78.9,2,1
3107,400000,42000,186.0,2,1
3108,449000,34156,74.0,2,1
3109,455000,34152,81.86,2,1
3110,1750000,37000,187.74,1,1
3111,1390000,98000,171.5,1,1
3112,1150000,31000,121.3,2,1
3113,650000,62841,81.83,2,1
3114,950000,38600,126.2,1,1
3115,698000,27654,74.02,1,1
3116,975000,48698,126.2,1,1
3117,445000,32995,81.8,2,1
3118,539000,60000,74.0,1,1
3119,350000,110000,75.0,1,4
3120,550000,260000,120.0,1,4
3121,550000,130000,83.8,1,2
3122,330000,120000,73.9,1,1
3123,220000,80000,55.2,2,3
3124,415000,60000,85.8,2,2
3125,150000,75000,46.3,2,1
3126,150000,89000,83.0,2,2
3127,240000,110000,110.0,1,1
3128,170000,90000,46.3,2,2
3129,550000,40000,88.5,1,3
3130,500000,26000,76.0,2,1
3131,180000,120000,95.0,1,2
3132,360000,29000,82.0,2,1
3133,400000,120000,85.8,2,1
3134,120000,70000,94.0,2,2
3135,765000,100000,88.5,1,2
3136,919999,90150,88.5,1,1
3137,730000,90000,67.05,1,1
3138,320000,120000,74.0,1,1
3139,455000,90000,98.6,1,2
3140,350000,50000,67.0,2,1
3141,509999,110000,100.0,1,1
3142,175000,85700,70.0,1,2
3143,325000,178000,63.0,1,1
3144,120000,70000,65.0,2,2
3145,300000,30000,78.9,2,2
3146,500000,100000,98.6,1,1
3147,562000,25339,83.1,2,1
3148,250000,10000,55.2,2,1
3149,484999,35000,88.7,1,1
3150,280000,35000,78.9,2,2
3151,571000,68000,88.76,1,2
3152,400000,40000,85.8,2,1
3153,295000,120000,69.01,1,2
3155,250000,25000,70.0,2,1
3156,610000,40000,62.1,1,2
3157,175000,60000,74.0,1,1
3158,204999,70000,68.0,1,2
3159,750000,80000,140.0,1,2
3163,589000,41232,74.0,1,1
3168,310000,200000,102.0,1,2
3169,445000,63000,83.8,1,1
3170,445000,62000,74.96,1,1
3171,450000,68240,138.1,1,1
3172,450000,78000,120.0,1,1
3174,200000,35000,67.1,2,1
3175,611000,9000,85.8,2,1
3176,819999,39000,126.2,1,1
3177,825000,39000,88.7,1,1
3178,599000,92651,98.96,1,1
3179,490000,28000,85.0,2,1
3180,500000,40000,88.7,2,1
3182,1100000,88754,140.0,1,1
3183,675000,7000,94.93,2,1
3184,1350000,40000,138.0,1,1
3185,570000,20000,81.86,2,1
3186,455000,50000,73.97,1,1
3187,165000,45000,55.2,2,2
3188,925000,22000,117.3,2,1
3189,215000,100000,69.01,1,2
3190,470000,23700,81.8,2,1
3191,470000,23700,81.8,2,1
3192,650000,60000,88.5,1,1
3193,900000,50000,108.45,1,1
3195,190000,100000,67.0,1,2
3196,715000,60000,88.73,1,1
3197,227999,60000,69.01,1,2
3199,200000,40000,56.3,1,1
3200,400000,110000,58.16,3,1
3201,725000,110000,88.5,1,1
3202,300000,80000,68.05,1,1
3203,1151000,69500,100.6,1,2
3204,225000,33000,67.0,2,1
3205,380000,80000,68.05,2,1
3206,630000,5000,81.86,2,1
3207,351000,25000,78.9,2,1
3208,199000,50000,75.0,1,2
3209,850000,50000,147.94,1,1
3210,105000,120000,75.0,1,2
3211,300000,120000,90.0,1,3
3212,950000,80000,100.6,1,1
3213,430000,110000,100.0,1,2
3214,2100000,80000,197.0,1,1
3215,540000,30000,73.97,1,1
3216,175000,60000,63.0,4,2
3217,1150000,44000,126.2,1,1
3218,350000,5000,47.3,2,1
3219,690000,18000,81.86,2,1
3220,535000,80000,88.73,1,1
3221,730000,100000,88.5,1,1
3222,280000,19000,55.2,2,1
3223,650000,33000,81.8,2,1
3224,520000,162000,102.0,1,4
3225,360000,65000,81.86,2,2
3226,250000,170000,73.9,1,1
3227,575000,40000,108.62,1,1
3228,170000,120000,69.0,1,3
3229,711000,53000,88.5,1,1
3230,250000,90000,67.1,2,1
3231,675000,35000,74.0,1,1
3232,325000,50000,67.04,2,1
3233,250000,20000,47.3,2,1
3234,740000,38000,74.0,1,1
3242,1750000,73000,187.4,2,1
3244,800000,28050,88.5,1,1
3245,1825000,58000,187.4,2,1
3246,1295000,58000,153.86,1,1
3247,425000,69000,83.8,1,1
3248,4090000,70000,224.0,1,1
3249,910000,40000,126.2,1,1
3253,325000,142000,62.1,1,1
3254,500000,22947,81.8,2,1
3255,300000,30000,78.9,2,2
3256,270000,7672,55.2,2,1
3257,160000,36659,46.3,2,1
3258,210000,60000,34.2,2,1
3259,850000,120000,140.0,1,1
3260,880000,120000,140.0,1,1
3261,150000,39000,64.9,2,1
3262,775000,45000,100.0,1,1
3263,160000,70000,46.3,2,3
3264,220000,100000,68.0,1,2
3265,670000,48000,88.73,1,1
3266,780000,35000,88.73,1,1
3267,515000,23000,83.1,2,1
3268,800000,14000,88.73,1,1
3270,850000,60000,140.0,1,1
3271,200000,60000,55.2,2,2
3272,140000,150000,70.0,1,3
3273,800000,80000,121.3,2,2
3274,250000,35000,67.1,2,1
3275,800000,44500,88.5,1,1
3276,600000,60000,88.5,1,3
3277,250000,120000,78.0,1,3
3278,500000,80000,98.6,1,2
3279,750000,9900,80.0,2,1
3280,650000,68000,74.0,1,1
3282,950000,60000,98.6,1,1
3283,580000,110000,72.4,1,2
3284,640000,10000,81.86,2,1
3285,800000,80000,120.0,1,1
3286,347000,30000,66.1,2,1
3287,1000000,120000,140.0,1,3
3288,300000,35000,55.2,2,1
3289,493000,40000,84.0,2,1
3290,370000,60000,82.0,2,1
3291,250000,90000,73.9,1,4
3292,300000,20000,67.0,2,1
3293,450000,40000,67.0,2,1
3294,185000,124316,68.0,1,2
3295,1225000,6544,115.0,1,1
3296,1000000,50000,100.6,1,1
3297,600000,10000,81.83,2,1
3298,1100000,50000,152.87,1,1
3299,360000,30000,81.86,2,2
3300,285000,69000,85.8,2,1
3301,350000,49600,77.0,1,2
3302,130000,30000,68.05,2,2
3303,500000,198000,73.74,1,1
3304,350000,80000,80.0,2,1
3305,685000,19000,83.1,2,1
3306,399000,5000,61.7,3,1
3307,525000,10000,81.86,2,1
3308,765000,40000,91.1,2,1
3309,450000,97000,74.0,1,3
3311,390000,30000,67.04,2,1
3312,940000,120000,88.5,1,1
3313,650000,120000,108.45,1,2
3314,320000,103994,68.0,1,4
3315,145000,70000,125.0,2,2
3316,670000,70000,99.0,1,1
3317,350000,115000,88.8,1,4
3318,285000,178000,74.0,1,2
3319,300000,40000,67.1,2,3
3320,300000,80000,68.0,1,1
3321,810000,98000,241.4,1,4
3322,90000,118000,62.0,1,2
3323,100000,100000,46.3,2,2
3324,90000,120000,52.8,1,2
3325,459999,120000,115.0,1,2
3326,525000,217000,102.0,1,4
3327,250000,65000,67.1,2,2
3328,300000,41000,78.9,2,2
3329,130000,120000,88.2,2,2
3330,199000,70000,67.1,2,3
3331,545000,90000,83.8,1,2
3332,570000,80000,88.8,1,2
3333,150000,120000,100.0,2,2
3334,114999,100000,46.3,2,1
3335,450000,35000,84.0,2,1
3336,600000,5000,72.0,2,1
3337,610000,110000,88.5,1,1
3338,690000,20000,81.83,2,1
3339,790000,15000,108.5,2,1
3340,254999,40000,67.1,2,2
3341,500000,41000,88.7,2,1
3342,340000,100000,63.0,1,2
3343,245000,110000,63.0,1,3
3344,340000,120000,67.0,1,3
3345,221000,35008,67.05,2,1
3346,270000,31100,53.64,2,1
3347,455000,42312,71.0,1,1
3348,300000,72000,88.7,2,1
3349,480000,54891,67.04,1,1
3350,1000000,30000,126.2,1,1
3351,2600000,44000,190.0,1,1
3352,1850000,18890,171.5,1,1
3353,1000000,75010,148.0,1,1
3354,245000,100000,63.1,1,1
3355,625000,4337,82.0,2,1
3356,560000,14495,75.0,2,1
3357,1475000,24000,152.87,1,1
3358,425000,83585,87.2,1,1
3359,550000,31000,103.6,2,2
3360,1475000,100000,147.8,1,1
3361,750000,48406,83.8,1,1
3362,570000,56239,88.73,1,1
3363,585000,33243,83.1,2,1
3364,600000,26000,88.7,2,1
3366,530000,120000,81.86,2,2
3373,150000,15858,70.0,2,1
3374,310000,15000,47.3,2,1
3375,500000,50000,72.4,1,1
3376,200000,60000,57.6,1,2
3377,900000,35000,83.8,1,1
3378,75000,90000,35.5,1,2
3379,400000,50000,83.11,2,1
3380,650000,110000,98.6,1,1
3381,480000,87847,74.0,1,1
3382,140000,35000,46.3,2,1
3383,550000,5000,81.8,2,1
3384,380000,29000,67.0,2,1
3385,440000,20000,69.01,1,1
3386,630000,15000,81.8,2,1
3387,250000,40000,53.3,2,1
3388,120000,17000,46.3,2,1
3389,287000,120000,88.8,1,1
3390,550000,45000,83.1,2,1
3391,950000,60000,120.0,1,3
3392,1630000,25000,138.1,1,1
3393,501000,80000,89.75,1,2
3394,550000,70000,62.1,1,1
3395,300000,25000,47.3,2,1
3396,300000,50000,67.04,2,3
3400,550000,15000,82.4,2,1
3401,700000,100000,140.0,1,2
3402,181000,70000,64.1,2,1
3403,365000,110000,120.0,1,2
3405,400000,10000,67.1,2,1
3406,210000,110000,78.9,2,1
3407,500000,87000,126.32,1,2
3408,2711000,9000,177.0,1,1
3428,550000,120000,88.7,2,1
3429,509999,148000,88.8,1,1
3430,459999,60000,88.76,1,2
3431,310000,18000,47.3,2,1
3432,775000,80000,74.0,1,1
3433,105000,96000,46.3,2,3
3434,430000,97000,98.6,1,2
3435,360000,210000,88.76,1,3
3436,400000,60000,105.0,1,3
3437,600000,90000,74.0,1,1
3438,580000,35000,88.7,2,1
3439,140000,120000,65.0,1,2
3440,210000,100000,70.0,1,1
3441,550000,20000,82.0,2,1
3442,120000,110000,84.8,2,2
3443,400000,35000,100.6,1,1
3444,1035000,15000,98.6,1,1
3445,625000,90000,88.5,1,1
3446,200000,40000,78.9,2,1
3447,316000,140000,88.76,1,1
3448,813000,110000,88.5,1,1
3449,1575000,55000,171.5,1,1
3450,900000,73000,100.0,1,1
3451,650000,100000,88.76,1,1
3452,459999,32000,99.0,1,2
3453,290000,112072,84.8,1,1
3454,400000,30000,68.05,1,1
3455,565000,70000,74.0,1,2
3457,150000,80000,62.0,2,2
3458,480000,110000,181.0,1,4
3459,70000,80000,64.0,2,2
3461,1190000,80000,204.0,2,2
3463,900000,19000,98.96,1,1
3464,600000,40000,88.73,1,1
3465,1100000,52269,120.0,1,1
3466,120000,170000,32.8,4,2
3469,229999,60000,80.0,2,3
3470,570000,15780,86.7,2,1
3471,575000,106000,126.32,1,1
3472,280000,80000,103.6,1,3
3473,580000,74000,88.73,1,2
3474,875000,35000,88.5,1,2
3475,500000,70000,126.32,1,3
3476,700000,60000,88.5,1,1
3477,388000,50000,86.8,2,2
3478,225000,80000,78.9,2,2
3479,90000,90000,64.08,2,2
3480,600000,114000,108.45,1,1
3481,235000,100000,80.0,2,1
3482,350000,100000,90.0,1,2
3483,235000,80000,78.9,2,2
3484,190000,35000,46.3,2,1
3485,325000,79000,88.8,1,1
3486,550000,2360457,81.83,2,2
3487,300000,120000,103.6,1,3
3488,550000,10000,84.0,2,1
3489,720000,150000,140.0,1,2
3490,110000,110000,75.0,2,1
3491,310000,10000,47.3,2,1
3492,150000,70000,58.2,4,2
3493,260000,46000,70.0,1,1
3494,55000,120000,94.0,2,4
3495,450000,108800,74.0,1,3
3496,199000,70000,78.9,2,2
3497,1000000,35000,75.0,1,1
3498,240000,72000,68.0,1,1
3499,350000,40000,53.3,2,1
3500,530000,120000,62.1,1,3
3501,150000,35000,62.0,2,1
3502,625000,12500,81.86,2,1
3503,378000,80000,82.0,2,1
3504,210000,210000,53.3,2,2
3505,700000,100000,74.02,1,2
3506,156000,110000,62.1,2,2
3507,700000,103000,70.0,1,1
3508,194000,577414,67.0,2,2
3509,120000,100000,46.3,2,2
3510,415000,45000,86.7,2,1
3511,450000,45000,86.7,2,1
3512,325000,40000,86.8,2,3
3513,525000,200000,62.1,1,1
3514,265000,100000,55.2,2,1
3515,100000,120000,35.0,2,2
3535,400000,100000,88.7,1,1
3536,345000,40000,88.8,1,1
3537,850000,15000,105.0,1,2
3538,620000,15000,81.8,2,1
3539,700000,10000,83.1,2,2
3540,200000,90000,74.0,1,1
3541,660000,80000,70.0,1,1
3542,1700000,39000,175.56,1,1
3543,90000,60000,52.8,1,2
3544,1050000,28000,140.0,1,2
3545,160000,90000,70.0,2,2
3546,150000,80000,130.0,2,3
3547,200000,35000,67.1,2,1
3548,365000,185000,87.2,1,2
3549,140000,110000,67.0,2,2
3550,360000,100000,91.72,1,1
3551,200000,110000,78.0,2,2
3552,250000,100000,106.0,1,2
3553,229999,110000,106.0,1,2
3554,320000,130000,68.0,1,2
3556,1200000,27000,121.3,2,1
3557,740000,9000,83.1,2,1
3559,570000,19000,81.8,2,2
3561,250000,100000,70.0,1,1
3562,430000,20000,67.0,2,1
3563,225000,35000,55.2,2,1
3566,440000,70000,88.73,1,2
3567,800000,70000,88.5,1,1
3573,450000,53000,70.0,1,1
3574,420000,105000,74.0,1,2
3575,500000,121941,102.0,1,1
3576,350000,15000,84.0,2,1
3577,280000,100000,95.0,1,1
3578,425000,152186,83.8,1,2
3579,295000,82246,78.9,2,1
3580,540000,20000,81.8,2,1
3581,754000,40000,74.02,1,1
3582,650000,89580,102.0,1,2
3583,550000,250000,102.0,1,2
3584,550000,250000,102.0,1,2
3585,675000,2789,86.8,2,1
3586,700000,35278,98.97,1,1
3587,795000,2860,98.97,1,1
3588,515000,200000,102.0,1,1
3589,450000,20000,82.0,2,1
3590,155000,60000,66.6,2,3
3591,350000,100000,67.1,1,2
3592,250000,78562,68.0,1,1
3593,450000,96000,126.32,1,4
3595,55599,36088,37.0,2,1
3596,420000,50000,88.73,1,1
3598,750000,40000,88.5,1,1
3599,450000,10000,67.05,2,1
3600,175000,60000,75.0,1,2
3601,650000,10000,81.86,2,1
3602,1050000,10000,88.5,1,1
3603,375000,35000,126.32,1,2
3604,1100000,80000,194.3,1,1
3605,1550000,28000,152.87,1,1
3606,620000,35000,99.0,1,1
3607,1511000,32000,170.0,1,1
3608,135000,40000,67.1,2,1
3610,320000,10000,53.3,2,1
3611,1650000,25000,152.87,1,2
3612,320000,50000,67.05,2,1
3613,400000,129000,73.9,1,1
3614,900000,100000,140.0,1,2
3615,310000,30000,47.3,2,1
3616,595000,28000,108.5,2,2
3618,350000,70000,86.0,2,1
3619,275000,110000,70.0,1,1
3620,420000,10000,73.0,2,1
3621,250000,110000,110.0,1,2
3622,250000,100000,75.0,1,2
3624,525000,60000,82.0,2,1
3625,250000,110000,120.0,1,3
3627,430000,10000,67.04,2,1
3628,630000,35000,83.1,2,1
3629,550000,23000,84.0,2,1
3630,630000,15000,74.0,1,2
3631,850000,20000,120.0,1,1
3632,455000,90000,63.0,1,1
3633,445000,90000,63.0,1,1
3634,370000,80000,88.76,1,1
3635,500000,50000,82.0,2,1
3637,140000,185000,70.0,1,2
3638,550000,40000,81.8,2,1
3639,300000,30000,67.0,2,1
3640,150000,120000,69.0,1,1
3641,229999,500000,67.1,2,2
3642,880000,46000,120.0,1,1
3643,900000,120000,171.0,1,1
3644,720000,80000,75.0,1,1
3645,550000,90000,88.73,1,2
3646,720000,90000,75.0,1,1
3648,535000,70000,74.0,1,1
3649,320000,91000,71.0,1,3
3650,500000,90000,88.73,1,1
3651,525000,110000,88.76,1,2
3652,220000,90000,67.0,2,1
3653,350000,50000,84.0,2,1
3654,530000,60000,100.0,1,1
3655,215000,35000,47.3,2,1
3656,335000,100000,103.6,1,1
3657,320000,90000,71.0,1,2
3658,135000,120000,68.0,1,2
3659,175000,95000,66.1,2,2
3660,800000,35000,62.1,1,1
3661,78000,38000,65.3,2,2
3662,565000,56000,117.3,2,2
3663,575000,50000,88.73,1,1
3664,170000,70000,55.2,2,2
3665,250999,30000,47.3,2,1
3666,950000,188000,140.0,1,1
3667,650000,60000,117.3,2,1
3668,550000,133000,138.1,1,1
3669,650000,160000,102.0,1,1
3670,800000,150000,140.0,1,2
3671,250999,30000,47.3,2,1
3672,170000,60000,47.3,2,2
3673,250000,30000,69.0,1,1
3674,312000,80000,98.82,2,1
3675,250000,20000,47.3,2,1
3676,200000,80000,55.2,2,1
3677,670000,73000,75.0,1,1
3678,270000,50000,55.2,2,1
3679,360000,200000,62.1,1,1
